ric,ticker,isin,exchange_name,tracking_status,price_ingest_enabled,pit_fundamentals_enabled,pit_classification_enabled,allow_cuse_native_core,allow_cuse_fundamental_projection,allow_cuse_returns_projection,allow_cpar_core_target,allow_cpar_extended_target
MGM.N,MGM,US5529531015,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MGNI.OQ,MGNI,US55955D1000,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MGNX.OQ,MGNX,US5560991094,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MGPI.OQ,MGPI,US55303J1060,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MGRC.OQ,MGRC,US5805891091,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MGTX.OQ,MGTX,KYG596651029,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MGY.N,MGY,US5596631094,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MH.N,MH,US5809071039,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MHGC.O,MHGC,,,active,1,1,1,1,0,0,1,1
MHGC.OQ,MHGC,,,active,1,1,1,1,0,0,1,1
MHK.N,MHK,US6081901042,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MHO.N,MHO,US55305B1017,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MHP.II,MHP,,,active,1,1,1,1,0,0,1,1
MHR.N,MHR,,,active,1,1,1,1,0,0,1,1
MHS.II,MHS,,,active,1,1,1,1,0,0,1,1
MHS^D12,MHS,US58405U1025,New York Consolidated,active,1,1,1,1,0,0,1,1
MIAX.N,MIAX,US59356Q1085,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MIDD.OQ,MIDD,US5962781010,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MIG.N,MIG,US92189H8622,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MIKN.BCU,MIKN,US59408Q1067,BATS Europe,active,1,1,1,1,0,0,1,1
MIL.II,MIL,,,active,1,1,1,1,0,0,1,1
MILL.N,MILL,,,active,1,1,1,1,0,0,1,1
MIND.OQ,MIND,US6025663096,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MINI.OQ,MINI,,,active,1,1,1,1,0,0,1,1
MIPS.O,MIPS,,,active,1,1,1,1,0,0,1,1
MIPS.OQ,MIPS,,,active,1,1,1,1,0,0,1,1
MIR.N,MIR,US60471A1016,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MIRM.OQ,MIRM,US6047491013,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
MITK.OQ,MITK,US6067102003,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MITT.N,MITT,US0012285013,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MI^G11,MI,US5718371033,New York Consolidated,active,1,1,1,1,0,0,1,1
MJN.N,MJN,,,active,1,1,1,1,0,0,1,1
MKC.II,MKC,,,active,1,1,1,1,0,0,1,1
MKC.N,MKC,US5797802064,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MKL.N,MKL,US5705351048,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MKSI.OQ,MKSI,US55306N1046,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MKTG.OQ,MKTG,,,active,1,1,1,1,0,0,1,1
MKTO.OQ,MKTO,,,active,1,1,1,1,0,0,1,1
MKTW.OQ,MKTW,US57064P2065,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
MKTX.OQ,MKTX,US57060D1081,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MLAB.OQ,MLAB,US59064R1095,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MLAN.OQ,MLAN,,,active,1,1,1,1,0,0,1,1
MLI.N,MLI,US6247561029,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MLKN.OQ,MLKN,US6005441000,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MLM.N,MLM,US5732841060,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MLP.N,MLP,US5773451019,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MLR.N,MLR,US6005512040,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MLYS.OQ,MLYS,US6031701013,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MM.MW,MM,,,active,1,1,1,1,0,0,1,1
MMI.N,MMI,US5663241090,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MMM.N,MMM,US88579Y1010,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MMPI.O,MMPI,,,active,1,1,1,1,0,0,1,1
MMR.B,MMR,,,active,1,1,1,1,0,0,1,1
MMR.N,MMR,,,active,1,1,1,1,0,0,1,1
MMS.N,MMS,US5779331041,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MMSI.OQ,MMSI,US5898891040,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MNC.B,MNC,,,active,1,1,1,1,0,0,1,1
MNK.N,MNK,,,active,1,1,1,1,0,0,1,1
MNKD.OQ,MNKD,US56400P7069,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
MNOV.OQ,MNOV,US58468P2065,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
MNPR.OQ,MNPR,US61023L2079,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MNRO.OQ,MNRO,US6102361010,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MNSB.OQ,MNSB,US56064Y1001,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MNST.II,MNST,,,active,1,1,1,1,0,0,1,1
MNST.OQ,MNST,US61174X1090,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MNT.B,MNT,,,active,1,1,1,1,0,0,1,1
MNTG.II,MNTG,,,active,1,1,1,1,0,0,1,1
MNTK.OQ,MNTK,US61218C1036,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MO.N,MO,US02209S1033,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MOD.N,MOD,US6078281002,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MOGA,MOGB,HU0000153937,New York Consolidated,active,1,1,1,1,0,0,1,1
MOGA.N,MOG.A,US6153942023,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MOH.N,MOH,US60855R1005,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MOLX.O^L13,MOLX,US6085541018,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
MOLXF.INS,MOLXF,,,active,1,1,1,1,0,0,1,1
MON^F18,MON^F18,US61166W1018,New York Consolidated,active,1,1,1,1,0,0,1,1
MORE.N,MORE,,,active,1,1,1,1,0,0,1,1
MORN.OQ,MORN,US6177001095,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MOS.N,MOS,US61945C1036,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MOTC.BR^I08,PMO,BE0004464021,Brussels Stock Exchange,active,1,1,1,1,0,0,1,1
MOV.N,MOV,US6245801062,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MOVE.OQ,MOVE,US62459M3051,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MP.N,MP,US5533681012,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MPAA.OQ,MPAA,US6200711009,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MPB.OQ,MPB,US59540G1076,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
MPC.N,MPC,US56585A1025,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MPG.N,MPG,US88340C8423,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MPLT.OQ,MPLT,US56565P1030,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MPO.N,MPO,,,active,1,1,1,1,0,0,1,1
MPR.N,MPR,,,active,1,1,1,1,0,0,1,1
MPS.B,MPS,,,active,1,1,1,1,0,0,1,1
MPS.N,MPS,,,active,1,1,1,1,0,0,1,1
MPSX.N,MPSX,,,active,1,1,1,1,0,0,1,1
MPT,MPT,US58463J3041,New York Consolidated,active,1,1,1,1,0,0,1,1
MPTI.A,MPTI,US55380K1097,American Stock Exchange,active,1,1,1,1,0,0,1,1
MPWR.OQ,MPWR,US6098391054,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MPX.N,MPX,US5684271084,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MQ.OQ,MQ,US57142B1044,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MRBK.OQ,MRBK,US58958P1049,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MRCY.OQ,MRCY,US5893781089,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MRCYDE.INS,MRCYDE,,,active,1,1,1,1,0,0,1,1
MRGE.OQ,MRGE,,,active,1,1,1,1,0,0,1,1
MRH.MW,MRH,,,active,1,1,1,1,0,0,1,1
MRH.N,MRH,,,active,1,1,1,1,0,0,1,1
MRK.II,MRK,,,active,1,1,1,1,0,0,1,1
MRK.N,MRK,US58933Y1055,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MRKR.OQ,MRKR,US57055L2060,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MRNA.OQ,MRNA,US60770K1079,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MRNS.MX,MRNS*,US56854Q2003,Bolsa Mexicana de Valores S.A. de C.V.,active,1,1,1,1,0,0,1,1
MRO.MX,MRO*,US5658491064,Bolsa Mexicana de Valores S.A. de C.V.,active,1,1,1,1,0,0,1,1
MRSH.K,MRSH,US5717481023,New York Consolidated,active,1,1,1,1,0,0,1,1
MRT.PH,MRT,US5731341039,NASDAQ OMX PSX  SE,active,1,1,1,1,0,0,1,1
MRTN.OQ,MRTN,US5730751089,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MRVCDE.INS,MRVCDE,,,active,1,1,1,1,0,0,1,1
MRVI.OQ,MRVI,US56600D1072,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MRVL.OQ,MRVL,US5738741041,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MRX.OQ,MRX,GB00BMT7GT62,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MRX^L12,MRX,US5846903095,New York Consolidated,active,1,1,1,1,0,0,1,1
MS.N,MS,US6174464486,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MSA.N,MSA,US5534981064,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MSBI.OQ,MSBI,US5977421057,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MSCCN.BCU,MSCCN,US5951371005,BATS Europe,active,1,1,1,1,0,0,1,1
MSCI.N,MSCI,US55354G1004,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MSEX.OQ,MSEX,US5966801087,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MSFT.OQ,MSFT,US5949181045,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MSGE.N,MSGE,US5582561032,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MSI.N,MSI,US6200763075,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MSM.N,MSM,US5535301064,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MSO.B,MSO,,,active,1,1,1,1,0,0,1,1
MSO.N,MSO,,,active,1,1,1,1,0,0,1,1
MSPD.OQ,MSPD,,,active,1,1,1,1,0,0,1,1
MSTR.OQ,MSTR,US5949724083,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MSW.OQ,MSW,KYG614401068,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MTB.II,MTB,,,active,1,1,1,1,0,0,1,1
MTB.N,MTB,US55261F1049,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MTCH.OQ,MTCH,US57667L1070,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MTCT.OQ,MTCT,,,active,1,1,1,1,0,0,1,1
MTD.N,MTD,US5926881054,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MTDR.N,MTDR,US5764852050,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MTEX.OQ,MTEX,US5637712036,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MTG.II,MTG,,,active,1,1,1,1,0,0,1,1
MTG.N,MTG,US5528481030,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MTGE.OQ,MTGE,,,active,1,1,1,1,0,0,1,1
MTH.N,MTH,US59001A1025,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MTN.N,MTN,US91879Q1094,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MTNB.A,MTNB,US5768103039,American Stock Exchange,active,1,1,1,1,0,0,1,1
MTRN.N,MTRN,US5766901012,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MTRX.OQ,MTRX,US5768531056,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MTSI.OQ,MTSI,US55405Y1001,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MTSN.O,MTSN,,,active,1,1,1,1,0,0,1,1
MTSN.OQ,MTSN,,,active,1,1,1,1,0,0,1,1
MTUS.N,MTUS,US8873991033,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MTW.N,MTW,US5635714059,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MTX.N,MTX,US6031581068,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MTZ.N,MTZ,US5763231090,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MU.OQ,MU,US5951121038,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MUR.II,MUR,,,active,1,1,1,1,0,0,1,1
MUR.N,MUR,US6267171022,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MUSA.N,MUSA,US6267551025,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MUX.N,MUX,US58039P3055,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MV.N,MV,,,active,1,1,1,1,0,0,1,1
MVBF.OQ,MVBF,US5538101024,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MVC.C,MVC,,,active,1,1,1,1,0,0,1,1
MVIS.OQ,MVIS,US5949603048,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
MVL.N,MVL,,,active,1,1,1,1,0,0,1,1
MVSN.OQ,MVSN,,,active,1,1,1,1,0,0,1,1
MVSND.OQ,MVSND,,,active,1,1,1,1,0,0,1,1
MVST.OQ,MVST,US59516C1062,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
MWA.N,MWA,US6247581084,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MWIV.OQ,MWIV,,,active,1,1,1,1,0,0,1,1
MWP.C,MWP,,,active,1,1,1,1,0,0,1,1
MWV.II,MWV,,,active,1,1,1,1,0,0,1,1
MWV.N,MWV,,,active,1,1,1,1,0,0,1,1
MWW^K16,MWW^K16,US6117421072,New York Consolidated,active,1,1,1,1,0,0,1,1
MWY.C,MWY,,,active,1,1,1,1,0,0,1,1
MXCT.OQ,MXCT,US57777K1060,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MXGL.OQ,MXGL,,,active,1,1,1,1,0,0,1,1
MXIM.O^H21,MXIM,US57772K1016,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
MXL.OQ,MXL,US57776J1007,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MYCC.N,MYCC,,,active,1,1,1,1,0,0,1,1
MYE.N,MYE,US6284641098,New York Stock Exchange,active,1,1,1,1,0,0,1,1
MYFW.OQ,MYFW,US33751L1052,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MYGN.OQ,MYGN,US62855J1043,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MYGNDE.INS,MYGNDE,,,active,1,1,1,1,0,0,1,1
MYL.II,MYL,,,active,1,1,1,1,0,0,1,1
MYO.A,MYO,US62857J2015,American Stock Exchange,active,1,1,1,1,0,0,1,1
MYOKN.BCU,MYOKN,US62857M1053,BATS Europe,active,1,1,1,1,0,0,1,1
MYPS.OQ,MYPS,US72815G1085,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
MYRG.OQ,MYRG,US55405W1045,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
MZTI.OQ,MZTI,US5138471033,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NABL.N,NABL,US62878D1000,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NADL.N,NADL,,,active,1,1,1,1,0,0,1,1
NAFC.OQ,NAFC,,,active,1,1,1,1,0,0,1,1
NAGE.OQ,NAGE,US1710774076,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NAL.C,NAL,,,active,1,1,1,1,0,0,1,1
NAME.OQ,NAME,,,active,1,1,1,1,0,0,1,1
NASB.PK,NASB,US6289681099,USA Pink Sheets,active,1,1,1,1,0,0,1,1
NAT.N,NAT,BMG657731060,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NATH.OQ,NATH,US6323471002,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NATI.O^J23,NATI,US6365181022,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
NATL.N,NATL,US63001N1063,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NATR.OQ,NATR,US6390271012,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NAUH.PK,NAUH,US63245Q1058,USA Pink Sheets,active,1,1,1,1,0,0,1,1
NAVI.OQ,NAVI,US63938C1080,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NAVN.OQ,NAVN,US6391931010,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NB.OQ,NB,CA6544846091,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
NBBC.OQ,NBBC,,,active,1,1,1,1,0,0,1,1
NBBK.OQ,NBBK,US63945M1071,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NBF.A,NBF,,,active,1,1,1,1,0,0,1,1
NBHC.N,NBHC,US6337071046,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NBIX.OQ,NBIX,US64125C1099,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NBL.O^J20,NBL,US6550441058,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
NBN.OQ,NBN,US66405S1006,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
NBR.II,NBR,,,active,1,1,1,1,0,0,1,1
NBR.N,NBR,BMG6359F1370,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NBTB.OQ,NBTB,US6287781024,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NC.N,NC,US6295791031,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NCC.II,NCC,US634902GJ32,,active,1,1,1,1,0,0,1,1
NCI.N,NCI,KYG6421C1208,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NCIT.OQ,NCIT,,,active,1,1,1,1,0,0,1,1
NCLH.K,NCLH,BMG667211046,New York Consolidated,active,1,1,1,1,0,0,1,1
NCMI.OQ,NCMI,US6353092066,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NCOM.OQ,NCOM,,,active,1,1,1,1,0,0,1,1
NCSM.OQ,NCSM,US6288772014,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NDAQ.OQ,NDAQ,US6311031081,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NDLS.OQ,NDLS,US65540B3033,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NDN^A12,NDN,US65440K1060,New York Consolidated,active,1,1,1,1,0,0,1,1
NDSN.OQ,NDSN,US6556631025,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NE.II,NE,,,active,1,1,1,1,0,0,1,1
NE.N,NE,GB00BMXNWH07,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NECB.OQ,NECB,US6641211007,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NEE.N,NEE,US65339F1012,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NEFF.N,NEFF,,,active,1,1,1,1,0,0,1,1
NEM.N,NEM,US6516391066,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NEO.OQ,NEO,US64049M2098,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NEOG.OQ,NEOG,US6404911066,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NEON.OQ,NEON,US64051M7092,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NEOS.OQ,NEOS,,,active,1,1,1,1,0,0,1,1
NERV.OQ,NERV,US6033802058,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NET.N,NET,US18915M1071,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NEU.N,NEU,US6515871076,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NEWP.O,NEWP,,,active,1,1,1,1,0,0,1,1
NEWR.K^K23,NEWR,US64829B1008,New York Consolidated,active,1,1,1,1,0,0,1,1
NEWT.OQ,NEWT,US6525262035,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
NEXCDE.INS,NEXCDE,,,active,1,1,1,1,0,0,1,1
NEXN.OQ,NEXN,IL0012165630,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
NEXT.OQ,NEXT,US65342K1051,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NFBK.OQ,NFBK,US66611T1088,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NFE.OQ,NFE,US6443931000,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NFG.N,NFG,US6361801011,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NFI.C,NFI,,,active,1,1,1,1,0,0,1,1
NFLX.OQ,NFLX,US64110L1061,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NFP.B,NFP,,,active,1,1,1,1,0,0,1,1
NFP.N,NFP,,,active,1,1,1,1,0,0,1,1
NFX^B19,NFX^B19,US6512901082,New York Consolidated,active,1,1,1,1,0,0,1,1
NGNE.OQ,NGNE,US64135M1053,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
NGPC.OQ,NGPC,,,active,1,1,1,1,0,0,1,1
NGS.N,NGS,US63886Q1094,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NGVC.N,NGVC,US63888U1088,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NGVT.N,NGVT,US45688C1071,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NHC.A,NHC,US6359061008,American Stock Exchange,active,1,1,1,1,0,0,1,1
NHC.TO,NHC,,,active,1,1,1,1,0,0,1,1
NHI.N,NHI,US63633D1046,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NHP^G11,NHP,US6386201049,New York Consolidated,active,1,1,1,1,0,0,1,1
NHTC.OQ,NHTC,US63888P4063,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NI.II,NI,US66526HAP38,,active,1,1,1,1,0,0,1,1
NI.N,NI,US65473P1057,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NIC.N,NIC,US65406E1029,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NIHD.OQ,NIHD,,,active,1,1,1,1,0,0,1,1
NILE.OQ,NILE,,,active,1,1,1,1,0,0,1,1
NINEQ.PK,NINEQ,US65441V1017,USA Pink Sheets,active,1,1,1,1,0,0,1,1
NITE.OQ,NITE,,,active,1,1,1,1,0,0,1,1
NJR.N,NJR,US6460251068,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NKE.N,NKE,US6541061031,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NKSH.OQ,NKSH,US6348651091,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NKTR.OQ,NKTR,US6402683063,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NKTRDE.INS,NKTRDE,,,active,1,1,1,1,0,0,1,1
NKTX.OQ,NKTX,US65487U1088,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NL.N,NL,US6291564077,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NLOP.N,NLOP,US64110Y1082,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NLSN.K^J22,NLSN,GB00BWFY5505,New York Consolidated,active,1,1,1,1,0,0,1,1
NLY.N,NLY,US0357108390,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NMAX.N,NMAX,US65250K1051,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NMBL.N,NMBL,US45259A7798,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NMFC.O,NMFC,US6475511001,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
NMIH.OQ,NMIH,US6292093050,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
NMRK.OQ,NMRK,US65158N1028,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NN.OQ,NN,US65345N1063,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NNBR.OQ,NNBR,US6293371067,Nasdaq Stock Exchange Global Select Market,active,1,1,1,1,0,0,1,1
NNE.OQ,NNE,US63010H1086,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NNI.N,NNI,US64031N1081,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NNN.N,NNN,US6374171063,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NNOX.OQ,NNOX,IL0011681371,NASDAQ Stock Exchange Global Market,active,1,1,1,1,0,0,1,1
NOBL.OQ,NOBL,,,active,1,1,1,1,0,0,1,1
NOC.II,NOC,,,active,1,1,1,1,0,0,1,1
NOC.N,NOC,US6668071029,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NODK.OQ,NODK,US65342T1060,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NOG.N,NOG,US6655313079,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NOR.N,NOR,,,active,1,1,1,1,0,0,1,1
NOTV.OQ,NOTV,US45783Q1004,NASDAQ Stock Exchange Capital Market,active,1,1,1,1,0,0,1,1
NOV.II,NOV,,,active,1,1,1,1,0,0,1,1
NOV.N,NOV,US62955J1034,New York Stock Exchange,active,1,1,1,1,0,0,1,1
NOVC.OQ,NOVC,,,active,1,1,1,1,0,0,1,1
NOVL.O^D11,NOVL,US6700061053,Consolidated Issue Listed on Nasdaq Global Select Market,active,1,1,1,1,0,0,1,1
NOVN.OQ,NOVN,,,active,1,1,1,1,0,0,1,1
